Artist,Song_name,Duration,size,loudness,Tempo
Nancy_Aajram,Alarab_Nancy_Ajram_-_Modhesh.mp3,275.72244897959183,7737653,-65.06679,95.703125
Nancy_Aajram,Alarab_Nancy_Ya-Banat.mp3,190.4065306122449,7633669,-82.93141,172.265625
Nancy_Aajram,Alarab_Nancy_W-Maak.mp3,218.92897959183674,8776457,-39.488724,123.046875
Nancy_Aajram,Alarab_Nancy-Ajram_Baba-Porto.mp3,222.51102040816326,6249223,-58.175945,95.703125
Nancy_Aajram,Alarab_Nancy_Aajram_Enta_Webas.mp3,302.47183673469385,8486619,-82.725395,103.359375
Nancy_Aajram,Alarab_Nancy-Ajram_09_Bel-Hadawa.mp3,262.72,10529089,-83.46466,123.046875
Nancy_Aajram,Alarab_Nancy_Aajram_Sabrak_Alay.mp3,292.2057142857143,8199178,-82.99684,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Rooh-Ya-Shater.mp3,238.77700680272108,9570393,-84.04233,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Ajram_Qool_Hansan.mp3,354.48163265306124,5690631,-44.163,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Ajram_-_kan_3ory_3shraa.mp3,252.7869387755102,7095413,-54.97663,92.28515625
Nancy_Aajram,Alarab_Nancy_Ajram_-_Mo3gba.mp3,219.2195918367347,3526155,-59.737366,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Ah_We_Nos.mp3,281.8873469387755,7910254,-83.42695,143.5546875
Nancy_Aajram,Alarab_Nancy_Ajram_-_Ebn_Eljran.mp3,268.0424489795918,4307350,-56.142853,135.99917763157896
Nancy_Aajram,Alarab_Nancy_bdak-tb2a-feek.mp3,270.83755102040817,4351419,-83.04151,95.703125
Nancy_Aajram,Alarab_Nancy_Ajram_Ya-Ghali.mp3,223.50367346938776,8953788,-82.010956,129.19921875
Nancy_Aajram,Alarab_Nancy_Albi-Biyesal-Einy.mp3,253.15301587301587,10145441,-41.53816,117.45383522727273
Nancy_Aajram,Alarab_Nancy_-_Mayal.mp3,215.7191836734694,8638793,-63.256516,151.99908088235293
Nancy_Aajram,Alarab_Nancy-Ajram_Bel-Hadawa.mp3,259.08244897959185,6235673,-84.06239,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Ajram_-_Maaendaksh_Fekra.mp3,458.5012244897959,12855415,-84.0507,117.45383522727273
Nancy_Aajram,Alarab_Nancy-Ajram_11_Eah-Elly-Garaly.mp3,262.6612244897959,4210370,-83.471634,123.046875
Nancy_Aajram,Alarab_Nancy_Aajram_Akhasmak_Ah.mp3,304.16979591836736,8534162,-83.846825,143.5546875
Nancy_Aajram,Alarab_Nancy_Ajram_-_Ana_3m_fakr_fik.mp3,323.84,9084942,-50.17031,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Wez-Einak.mp3,190.45877551020408,7635761,-81.884705,103.359375
Nancy_Aajram,Alarab_Nancy_Ajram_-_Il_7ob_teir.mp3,360.5681632653061,10113315,-56.7957,92.28515625
Nancy_Aajram,Alarab_Nancy_Ajram_-_3am_besal_alby.mp3,265.3257142857143,7446499,-54.44699,161.4990234375
Nancy_Aajram,Alarab_Nancy_Baqosah.mp3,169.87428571428572,6812377,-82.19696,143.5546875
Nancy_Aajram,Alarab_Nancy-Ajram_03_Eah-Akhbar-Nafsyto.mp3,215.8,8652452,-82.652214,161.4990234375
Nancy_Aajram,Alarab_Nancy-al-baraka.mp3,213.7338775510204,3420894,-84.963295,161.4990234375
Nancy_Aajram,Alarab_Nancy-Ajram_10_Meen-Ma-Ando.mp3,254.92,10217710,-82.304344,117.45383522727273
Nancy_Aajram,Alarab_Nancy_Khamsa-Farfasha.mp3,266.7370068027211,10688795,-84.15846,151.99908088235293
Nancy_Aajram,Alarab_Nancy-Ajram_7adery-Le3abek.mp3,222.87673469387755,5370839,-83.08635,103.359375
Nancy_Aajram,Alarab_Nancy_Aajram_Qol_Hansaki.mp3,354.32489795918366,9938513,-82.876335,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Ajram_-_Aoreb_miny.mp3,955.1151020408163,15300483,-58.36462,198.76802884615384
Nancy_Aajram,Alarab_Nancy_Ajram_-_Wana_bin_edeh.mp3,211.12163265306123,3396588,-65.79469,143.5546875
Nancy_Aajram,Alarab_Nancy_Ajram_-_Aal_Aih_Besalony.mp3,523.9118367346939,14686912,-82.94966,184.5703125
Nancy_Aajram,Alarab_Nancy-Ajram_3am-Bet3alla2-Feek.mp3,224.39183673469387,7198023,-82.97536,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Sana-Helwa-Ya-Gamil.mp3,240.9534693877551,9655568,-82.32413,112.34714673913044
Nancy_Aajram,Alarab_Nancy_Agram_Resala_Lel3alam.mp3,276.03591836734694,7746422,-83.154175,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Ajram_-_elyady.mp3,271.51673469387754,7619848,-62.49961,129.19921875
Nancy_Aajram,Alarab_Nancy_Aajram_La_Telom.mp3,308.4538775510204,8654115,-82.94095,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Ajram_-_Toba.mp3,272.9273469387755,7659347,-83.91338,161.4990234375
Nancy_Aajram,Alarab_Nancy_Aajram_Ashkor_Ably.mp3,200.88163265306122,5642096,-82.54721,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Aajram_Loun_Eyonak.mp3,237.16571428571427,6658054,-82.75865,89.10290948275862
Nancy_Aajram,Alarab_Nancy_Ajram_-_Yatabtab.mp3,308.19265306122446,4949724,-63.0896,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Ya_Tabtab_Ya_Dalaa.mp3,276.03591836734694,7746398,-83.49401,103.359375
Nancy_Aajram,Alarab_Nancy_Ady-ElBeida.mp3,212.95020408163265,8535424,-82.696526,129.19921875
Nancy_Aajram,Nancy_Ajram_-_Albi_Ya_Albi.mp3,213.9857142857143,8621155,-54.185516,172.265625
Nancy_Aajram,Alarab_Nancy_Ajram_-_Ya_wad_ya_t2ee.mp3,298.76244897959185,8382763,-48.236774,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Qoul_Tany_Kedah.mp3,247.48408163265307,6946966,-83.34653,143.5546875
Nancy_Aajram,Alarab_Nancy_Ajram_-_Awal_Marra.mp3,163.97061224489795,2634830,-44.52796,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Aam-Betaala-Feek.mp3,219.26498866213151,8789919,-66.51767,151.99908088235293
Nancy_Aajram,Alarab_Nancy-Ajram_12_Kol-Ma-Tedy.mp3,281.50666666666666,11280371,-82.70104,123.046875
Nancy_Aajram,Alarab_Nancy_Aajram_Ehsas_Jeded.mp3,270.91591836734693,7603060,-82.4261,112.34714673913044
Nancy_Aajram,Alarab_Nancy_Agram_3eed_Melad.mp3,250.8277551020408,7040597,-81.671326,89.10290948275862
Nancy_Aajram,Alarab_Nancy_Ajram_-_ananea.mp3,273.6848979591837,7680556,-56.740955,135.99917763157896
Nancy_Aajram,Alarab_Nancy-Ajram_08_Lesa-Jay-Aaoulouh.mp3,246.28,9871848,-82.76545,103.359375
Nancy_Aajram,Alarab_Nancy_Ajram_-_Daret_El_Ayam.mp3,178.28571428571428,5009381,-84.39238,184.5703125
Nancy_Aajram,Alarab_Nancy_Agram_Katkouta.mp3,206.785306122449,5807403,-82.459366,103.359375
Nancy_Aajram,Alarab_Nancy_Aajram_Ana_Eeh.mp3,329.6391836734694,9247301,-82.97479,92.28515625
Nancy_Aajram,Alarab_Nancy_Aajram_Law_Dalaloni.mp3,272.71836734693875,7653536,-82.78477,143.5546875
Nancy_Aajram,Alarab_Nancy_Mesh-Enta.mp3,210.91301587301587,8455823,-60.90193,103.359375
Nancy_Aajram,Alarab_Nancy-Ajram_05_Ya-Kathar.mp3,309.36,12395277,-82.4514,92.28515625
Nancy_Aajram,Alarab_Nancy_Ajram_-_ra7_awlk_kaef.mp3,323.8138775510204,9084168,-53.618866,161.4990234375
Nancy_Aajram,Alarab_Nancy_Sotouhy.mp3,231.0008163265306,9257438,-82.72715,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Hobak_Leyya.mp3,318.0669387755102,8923284,-83.55894,107.666015625
Nancy_Aajram,Alarab_Nancy_Ajram_-_M7tagalak.mp3,353.09714285714284,9904126,-51.517982,143.5546875
Nancy_Aajram,Alarab_Nancy_Agram_Shater.mp3,188.26448979591837,5288832,-83.244316,95.703125
Nancy_Aajram,Alarab_Nancy_Aajram_Elli_Kan.mp3,439.95428571428573,7057935,-60.337135,129.19921875
Nancy_Aajram,Alarab_Nancy-Ajram_07_Fe_Hagat.mp3,266.2,10668061,-82.28159,78.30255681818181
Nancy_Aajram,Alarab_Nancy-Ajram_16_Hekayat-El-Denia.mp3,267.4,10716126,-82.09976,75.99954044117646
Nancy_Aajram,Alarab_Nancy-Ajram_Wahshany-Ya-Masr.mp3,227.31755102040816,7283792,-83.103264,117.45383522727273
Nancy_Aajram,Alarab_Nancy_Aajram_Ent.mp3,258.92571428571426,7267314,-82.46325,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Ajram_-_Alf_Laila_O_Laila.mp3,279.56244897959186,7845130,-83.83693,161.4990234375
Nancy_Aajram,Alarab_Nancy_Elnajeh.mp3,245.7077551020408,9845720,-82.88779,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Yaay.mp3,262.3477551020408,7363169,-83.192726,92.28515625
Nancy_Aajram,Alarab_Nancy-Ajram_Lya.mp3,155.96843537414966,3757415,-82.522766,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Aajram_Yasi_El_Said.mp3,260.44081632653064,7309765,-82.83599,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Aajram_Ana_Yalli_Bahebak.mp3,225.82857142857142,6340630,-81.981094,151.99908088235293
Nancy_Aajram,Alarab_Nancy_-_Moddallay_Yaddak.mp3,179.8269387755102,7204337,-63.302532,184.5703125
Nancy_Aajram,Alarab_Nancy_Ajram_-_Moshta2a_lik.mp3,393.40408163265306,6313107,-64.87394,95.703125
Nancy_Aajram,Alarab_nancy-ajram_slmoli-alih.mp3,200.41142857142856,3208026,-81.735886,99.38401442307692
Nancy_Aajram,Alarab_Nancy-Ajram_01_Einy-Aliek.mp3,268.28,10751652,-81.97276,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Aajram_Taal_Yah.mp3,349.93632653061223,9815598,-82.9342,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Ajram_-_Mien_Ghery_Ana.mp3,241.47591836734694,4842786,-83.59953,103.359375
Nancy_Aajram,alarab_Nancy_Ajram_A3mel-3a2la.mp3,246.7004081632653,9881657,-63.073345,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Aajram_Gayen_Yeqololy.mp3,323.7616326530612,9082752,-82.88495,99.38401442307692
Nancy_Aajram,Alarab_Nancy-Ajram_Ft_Knaan-Waving-Flag.mp3,219.06285714285715,8781230,-80.863716,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Agram_Kolna.mp3,238.1061224489796,6684383,-83.05618,172.265625
Nancy_Aajram,Alarab_Nancy-3ajram_Sekak-ElBanat.mp3,204.1730612244898,8184432,-88.11015,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Keefak-Bel-Hob.mp3,222.1209977324263,8904153,-67.48248,99.38401442307692
Nancy_Aajram,Alarab_Nancy-Ajram_13_Asaad-Allah-Mesak.mp3,215.82666666666665,8653497,-83.13982,172.265625
Nancy_Aajram,Alarab_Nancy_Agram_3asfoury_El_Nono.mp3,239.36,6719482,-83.21178,95.703125
Nancy_Aajram,Alarab_Nancy_Ajram_-_Ya_7ayati_aktar.mp3,387.9183673469388,10879130,-56.261658,107.666015625
Nancy_Aajram,Alarab_Nancy_Ajram_-_El_Hobb_Elly_Kan.mp3,481.4889795918367,7703480,-45.44087,99.38401442307692
Nancy_Aajram,Alarab_Nancy_Aajram_Ya_Salam.mp3,283.55918367346936,7957059,-82.81505,172.265625
Nancy_Aajram,Alarab_Nancy_Agram_Shakhbat_Shakhabeet.mp3,214.85714285714286,6033434,-82.65441,143.5546875
Nancy_Aajram,Alarab_Nancy_Aajram_Moagaba.mp3,217.9134693877551,6118985,-83.07904,135.99917763157896
Nancy_Aajram,Alarab_Nancy_Ajram_-_moqtn3a_haik.mp3,264.1240816326531,7412853,-84.32786,123.046875
Nancy_Aajram,Alarab_Nancy_Bo2-ElKatkout.mp3,193.17551020408163,7744440,-82.89674,112.34714673913044
Nancy_Aajram,Alarab_Nancy-Ajram_04_Emta-Hashofak.mp3,236.74666666666667,9490461,-83.190315,117.45383522727273
Nancy_Aajram,Alarab_Nancy_Ajram_-_Mafi_a3esh.mp3,509.0220408163265,8162994,-65.025116,143.5546875
Nancy_Aajram,Alarab_Lessa-Gaya-A2ollo-Remix.mp3,335.9608163265306,8080880,-82.367485,103.359375
Nancy_Aajram,Alarab_Nancy-Ajram_14_Shiekh-El-Shabab.mp3,200.26666666666668,8030738,-82.833145,95.703125
Nancy_Aajram,Alarab_Nancy-Ajram_15_Bayaa-We-Shater.mp3,261.14666666666665,10466395,-83.43546,95.703125
Nancy_Aajram,Alarab_Nancy-Ajram_02_Teakhart-Kteer.mp3,259.3466666666667,10394297,-82.888565,129.19921875
Nancy_Aajram,Alarab_Nancy_Aajram_Moshtaqa_Lek.mp3,267.49387755102043,7507249,-82.134186,92.28515625
Nancy_Aajram,Alarab_Nancy_Helm-ElBanat.mp3,220.6809977324263,8846551,-84.52462,95.703125
Nancy_Aajram,Alarab_Nancy_Kharab-Byoot.mp3,207.88897959183674,8334869,-84.5089,129.19921875
Nancy_Aajram,Alarab_Nancy_Aajram_Nsetto_Jarho.mp3,284.65632653061226,7987789,-82.22129,135.99917763157896
Nancy_Aajram,Alarab_Nancy-Ajram_06_OK.mp3,207.0,8300322,-82.80278,117.45383522727273
Nancy_Aajram,Alarab_Nancy_Ajram_-_Harat_Essagayeen.mp3,336.71836734693875,5392488,-49.856514,151.99908088235293
Nancy_Aajram,Alarab_Nancy_Bel-Sodfa.mp3,255.8409977324263,10252943,-85.27754,161.4990234375
Nancy_Aajram,Alarab_Nancy_Ayi-Hob-WAyi-Gheera.mp3,275.4970068027211,11039205,-84.328896,92.28515625
Nancy_Aajram,Alarab_Nancy_Ajram_-_shel_3younk_3any.mp3,298.76244897959185,8382728,-41.77173,86.1328125
Nancy_Aajram,Alarab_Nancy_Aajram_Enta_Eeh.mp3,305.4236734693878,8569267,-82.89004,135.99917763157896
Elissa,Alarab_Elissa_Saharni_Habeby.mp3,198.4522448979592,3192668,-46.82225,103.359375
Elissa,Elissa_-_Hanghani_Kaman_Wi_Kaman.mp3,226.50775510204082,9119777,-83.11489,92.28515625
Elissa,Alarab_Elissa_Thaa_Al_Eenwan.mp3,276.8718367346939,6662356,-83.34047,95.703125
Elissa,Alarab_Elissa_Ana-Wahida.mp3,242.90498866213153,9775164,-71.45853,117.45383522727273
Elissa,Alarab_Elissa_Haylif-Wiylif.mp3,249.10367346938776,5995909,-47.181038,89.10290948275862
Elissa,Alarab_Elissa_ala_hobbak.mp3,218.33142857142857,8743184,-84.43158,129.19921875
Elissa,Alarab_Elissa_ya_alam.mp3,314.0179591836735,12567356,-83.410286,107.666015625
